date,DSE,Bank,Cement,Ceramics,Engineering,NBFI,Food,Fuel,Insurance,IT,Jute,Miscellaneous,Mutual_Fund,Paper,Pharmaceuticals,Service_Real_Estate,Tannery,Textile,Travel_Leisure,Telecommunication,Total Volume,DSEX
11/4/2024,3589.05,3339.03,2506.34,650.771,1738.53,1463.78,18996.1,1990.2,3206.91,1645.75,8629.11,3905.95,541.346,150.468,4286.48,2263.6,2394.68,1679.27,1479.62,4146.63,221818681,5252.49541
11/3/2024,3540.02,3327.13,2491.43,631.671,1705.14,1393.75,18405.1,1951.43,3177.92,1592.14,8462.75,3855.76,553.1,142.621,4249.88,2142.2,2358.03,1618.98,1432.52,4078.18,188511405,5190.85928
10/31/2024,3547.65,3360.6,2479.59,627.107,1691.71,1415.76,18560.2,1932.8,3189.34,1606.26,7966.3,3858.93,540.676,135.781,4235.72,2180.96,2380.94,1605.3,1438.56,4145.42,231946529,5199.40341
10/30/2024,3526.68,3335.99,2471.2,626.355,1685.5,1423.33,18698,1915.4,3143.28,1588.49,8076.05,3844.98,509.635,134.128,4211.41,2137.35,2389.45,1602.41,1430.73,4126.23,215583964,5164.83877
10/29/2024,3416.5,3275.44,2353.17,581.489,1607.5,1348.03,17522.7,1842.13,2944.47,1539.24,7926.79,3803.69,481.072,123.994,4126.49,2000.43,2273,1527.13,1364.74,4025.37,150893180,5017.32765
10/28/2024,3336.93,3212.38,2314.81,562.758,1577.54,1290.77,16921.7,1832.11,2817.7,1483.56,7701.86,3777.19,474.499,125.273,4024.1,1883.72,2241.73,1468.93,1338.76,3884.01,173324996,4898.52637
10/27/2024,3383.39,3273.03,2351.47,565.222,1594.1,1322.4,17674.7,1823.8,2858.1,1559.97,7700.88,3785.71,480.676,125.597,4052.97,1915.22,2253.27,1501.88,1339.37,3877.74,140476236,4965.39395
10/24/2024,3485.5,3359.71,2427.1,614.957,1665.54,1374.13,18461.4,1860.63,2980.01,1611.56,7822.98,3812.34,489.385,135.882,4151.01,2120.54,2340.83,1579.35,1381.34,4023.24,123629359,5114.59696
10/23/2024,3518.96,3363.05,2453.79,624.668,1689.11,1379.75,18757.8,1879.58,3040.84,1617.8,7837.67,3800.96,493.786,141.176,4219.98,2160.68,2374.35,1601.69,1400.58,4089.57,129941580,5169.79296
10/22/2024,3570.99,3382.28,2501.35,641.502,1742.5,1414.6,19251.4,1917.06,3127.03,1681.44,7959.62,3812.75,500.052,147.825,4262.05,2203.12,2431.75,1634.07,1442.49,4196.34,131970615,5241.77491
10/21/2024,3522.55,3344.84,2519.94,627.19,1704.15,1370.08,19096.5,1889.34,3009.3,1674.44,7828.26,3800.04,491.188,144.55,4199.84,2145.87,2405.3,1606.19,1393.96,4174.45,131672028,5173.11074
10/20/2024,3515.25,3334.03,2479.3,626.591,1690.04,1344.45,18997.1,1896.86,3030.95,1654.86,7765.33,3810.66,492.432,145.701,4190.42,2097.76,2401.7,1602.53,1411.62,4214.02,148209199,5160.73068
10/17/2024,3588.59,3400.83,2548.74,647.905,1734.07,1353.73,19343.7,1945.76,3160.26,1724.75,7957.4,3844.01,503.002,153.736,4254.05,2209.24,2417.79,1664.82,1448.15,4263.68,119462659,5257.97639
10/16/2024,3628.01,3445.14,2596.28,649.577,1771.83,1376.58,19519,1963.77,3252.17,1746.01,8130.28,3866.44,507.144,156.077,4258.53,2288.44,2418.86,1694.89,1481.01,4302.01,111581689,5316.21089
10/15/2024,3665.23,3476.06,2634.98,667.927,1786.26,1398.16,19620.8,1983.27,3325.83,1786.04,7788.62,3868,514.875,158.005,4311.61,2369.42,2473.96,1718.24,1501.61,4297.29,121270850,5365.96492
10/14/2024,3675.49,3442.98,2637.83,667.418,1809.32,1404.36,19840.3,2008.07,3386.08,1811.3,8011.05,3862.24,520.562,160.747,4337.71,2417.38,2503.26,1727.93,1514.04,4301.96,127206568,5373.542
10/9/2024,3700.96,3495.28,2702.71,684.378,1813.4,1414.41,19877.7,2017.09,3394.17,1849.57,8088.71,3858.51,516.6,161.686,4351.4,2441.41,2508.34,1726,1517.4,4327.7,134303302,5422.05668
10/8/2024,3629.63,3437.1,2639.03,666.225,1783.99,1349.32,19247.2,1983.5,3289.47,1759.62,7839.65,3826.33,507.144,157.588,4289.25,2368.68,2492.77,1687.87,1493.11,4232.58,123775985,5323.21819
10/7/2024,3635.97,3472.16,2641.2,665.047,1761.62,1359.01,19168.6,1969.72,3339.47,1734.12,7798.77,3799.68,507.519,154.958,4293.29,2397.45,2513.24,1693.27,1495.53,4186.46,128602211,5335.05505
10/6/2024,3674.94,3483.53,2637.76,672.97,1801.11,1381.34,19497.3,2004.27,3397.64,1751.59,8037.72,3837.41,513.557,162.322,4323.27,2467.05,2554.1,1730.84,1512.96,4277.84,142095985,5378.77515
10/3/2024,3712.7,3564.11,2719.17,652.036,1800.24,1377.63,19763.3,2018.85,3412.37,1751.94,8293.58,3863.82,515.814,159.825,4336.37,2507.39,2537.86,1719.14,1513.6,4346.89,125120732,5462.58073
10/2/2024,3702.56,3562.86,2701.6,646.059,1777.67,1375.44,19635.8,2014.61,3430.52,1747.22,8029.55,3863.95,519.944,159.565,4318.97,2449.37,2525.78,1696.87,1511.25,4371.34,166876404,5453.99344
10/1/2024,3787.4,3609.89,2778.04,668.39,1832.52,1424.36,20426.8,2080.1,3523.29,1774.98,8475.48,3926.5,531.886,168.461,4411.6,2491.83,2580.8,1743.72,1566.54,4491.43,144723141,5586.28575
9/30/2024,3814.79,3634.17,2804.6,693.135,1840.36,1450.3,20738.8,2099.84,3511.09,1763.75,8452.3,3947.35,529.612,171.798,4447.15,2538.13,2600.35,1753.12,1574.7,4519.09,179005456,5624.50314
9/29/2024,3835.36,3697.7,2812.11,703.859,1838.78,1452.34,20761.1,2114.42,3522.29,1784.19,8288.08,3928.02,535.548,170.496,4454.75,2529.14,2566.2,1738.92,1593.61,4497.76,200006472,5658.11727
9/26/2024,3837.84,3675.59,2792.84,698.39,1856.25,1459.52,20750.7,2126.53,3510.37,1771.95,8447.96,3904.48,539.309,172.303,4474.39,2495.68,2626.32,1768.01,1598.1,4525.14,230297551,5639.13384
9/25/2024,3885.96,3691.07,2828.56,711.108,1923.04,1508.11,21069.1,2160.84,3555.05,1766.35,8113.22,3912.49,551.193,171.382,4518.89,2603.08,2714.54,1840.51,1610.19,4578.05,257560559,5736.5087
9/24/2024,3934.29,3675.78,2867.08,754.075,1996.5,1570.32,21321.8,2144.17,3704.28,1821.56,8620.74,3958.03,560.362,181.887,4587.72,2698.87,2797.44,1904.95,1646.62,4593.26,211925729,5777.95927
9/23/2024,3941,3668.85,2869.21,781.762,2026.5,1578.31,21077.1,2166.04,3732.17,1849.64,8874.08,3999.98,552.351,186.941,4584.6,2719.49,2809.84,1921.18,1679.09,4540.1,223105340,5760.39232
9/22/2024,3930.89,3586.79,2901.53,782.71,2055.42,1556.61,21211.2,2186.4,3761.69,1890.56,8592.02,4028.22,559.609,189.362,4597.8,2764.48,2824.02,1918.66,1696.39,4504.04,203808211,5734.9748
9/19/2024,3943.22,3536.49,2928.97,797.952,2090.89,1560.23,21584.9,2211.87,3792.39,1880.06,8903.31,4050.31,557.603,195.782,4645.61,2793.13,2845.07,1905.32,1725.62,4560.66,158183215,5735.27238
9/18/2024,3922.17,3514.86,2913.45,799.376,2101.74,1572.56,21262.6,2206.98,3756.19,1883.47,8742.96,4059.86,555.872,194.877,4627.24,2848.08,2858.36,1915.3,1717.04,4359.03,161549134,5694.13547
9/17/2024,3912.02,3476.88,2891.92,808.58,2117.26,1589.63,21136.1,2223.9,3766.31,1872.65,8261.92,4064.32,558.402,191.426,4598.21,2868.08,2883.98,1928.66,1733.14,4394.46,194408861,5681.60298
9/15/2024,3930.85,3501.39,2900.5,810.093,2121.79,1545.41,21342.4,2229.51,3738.53,1870.12,8481.77,4071.44,559.603,196.939,4649.76,2765.95,2868.95,1946.7,1700.46,4429.57,176752158,5711.77478
9/12/2024,3943.72,3527.15,2936.54,813.766,2100.22,1564.57,21663.9,2221.7,3725.29,1869.23,8300.01,4045.93,567.055,190.388,4694.47,2754.42,2859.31,1925.93,1655.15,4416.66,175088745,5726.51545
9/11/2024,3942.73,3534.84,2964.62,805.824,2101.25,1582.85,21798.2,2228.5,3742.3,1875.8,7621.9,4021.49,572.048,181.302,4653.37,2754.73,2817.81,1916.91,1660.83,4467.71,181067336,5713.95595
9/10/2024,3939.66,3526.89,2977.56,789.933,2108.87,1585.51,22013.4,2238.71,3755.19,1847.74,7299.97,3991.79,567.997,178.788,4641.44,2770.46,2832.1,1911.01,1658.11,4460.34,147086968,5702.82923
9/9/2024,3895.45,3479.48,3002.61,786.035,2082.94,1571.46,21926.4,2221.06,3673.05,1840.83,6710.28,3945.32,564.094,172.431,4574.22,2807.48,2780.23,1907.1,1640.25,4398.06,186697032,5629.54048
9/8/2024,3932.88,3533.76,3013.82,801.503,2112.31,1603.4,22097.8,2238.63,3773.68,1878.12,7053.06,3952.36,577.225,174.518,4578.59,2873.82,2824.56,1909.14,1639.3,4423.93,188675344,5679.30961
9/5/2024,3975.28,3562.81,3011,833.18,2153.77,1638.09,22253.9,2278.19,3869.71,1910.17,7051.66,3967.86,585.908,185.341,4602.59,2916.75,2864.97,1947.26,1689.74,4441.62,184073335,5728.64501
9/4/2024,3981.03,3550.71,3033.1,838.282,2167.27,1667.67,22098.1,2261.03,3907.13,1920.05,7264.04,3970.98,588.322,190.249,4613.44,2934.77,2885.87,1960.3,1704.23,4483.71,163595020,5739.06674
9/3/2024,4012.02,3591.18,3071.07,833.664,2183.6,1678.22,22378,2271.28,3936.15,1931.08,7321.32,3972.41,593.353,191.122,4637.41,2909.76,2891.88,1966.57,1726.02,4549.13,198033728,5786.5188
9/2/2024,4030.03,3617.21,3067.21,842.707,2185.05,1709.08,22491.8,2298.68,3991.6,1945.85,7219.03,3966.11,598.259,192.286,4618.36,2907.38,2908.14,1996.79,1752.62,4531.88,285841566,5803.71087
9/1/2024,4054.01,3582.22,3108.2,876.259,2232.85,1758.34,22598.8,2296.42,4038.32,1995.67,7405.33,3962.69,614.15,203.155,4655.85,3016.69,3004.11,2042.32,1815.47,4548.32,250042021,5829.37294
8/29/2024,4032.89,3614.93,3090.76,883.591,2201.38,1679.86,22216.5,2292.03,3905.99,1969.07,7393.19,3935.81,615.543,197.821,4654.43,3008.72,2908.53,2001.55,1772.49,4552.89,258239645,5804.41894
8/21/2024,3887.65,3478.23,2907.07,864.349,2107.12,1636.87,20362.4,2199.42,3678.49,1905.72,7303.37,3880.58,592.487,212.594,4562.27,2920.74,2853.47,1920.65,1787.98,4410.09,178529204,5606.95737
8/20/2024,3968.34,3535.63,2988.98,887.895,2152.1,1682.21,20928.1,2238.55,3775.2,1951.61,7512.44,3910.6,606.147,218.847,4655.29,2992.67,2914.57,1969.32,1842.16,4545.21,153615284,5715.35696
8/19/2024,4011.49,3564.25,3040.81,903.519,2172.55,1725.96,21331.5,2244.62,3821.41,1975.87,7446.31,3914.73,617.409,224.258,4704.77,3041.43,2916.37,1984.13,1853.99,4679.55,238330005,5775.49274
8/18/2024,4021.35,3557.2,3059.66,904.09,2183.9,1767.55,21261,2230.7,3881.72,1982.04,7242.57,3909.83,626.003,227.123,4703.35,3046.25,2909.02,1995.17,1842.1,4819.49,133613984,5778.6399
8/15/2024,4109.34,3642.06,3134.58,925.848,2223.22,1811.38,21544.1,2280.12,3988.43,2004.74,7462.15,3931.29,637.117,233.886,4820.34,3037.02,2954.56,2041.83,1893.9,4967.94,274316421,5903.83616
8/14/2024,4141.81,3717.48,3111.27,936.296,2224.51,1795.96,21274.5,2279.39,4064.33,2009.82,7629.35,3939.2,646.9,239.772,4849.75,2975.92,2977.17,2054.96,1909.95,5025.44,421374313,5952.77286
8/13/2024,4090.67,3655.76,3027.28,951.469,2234.68,1700.18,20635.8,2270.64,4060.01,2036.67,7848.63,3951.1,652.372,246.381,4788.82,3001.98,3012.97,2082.72,1904,4746,400102751,5867.96124
8/12/2024,4132.55,3704.06,2983.84,971.361,2292.32,1728.44,21032.3,2306.81,4025.26,2048.61,7788.94,3957.91,663.717,250.769,4851.68,3069.25,3053.2,2047.4,1946.52,4791.76,443512881,5932.27925
8/11/2024,4190.06,3751.18,3040.28,999.976,2344.86,1747.34,21561.5,2358.84,4069.85,2055.51,7963.86,3989.14,668.334,255.478,4931.85,3158.98,3136.09,2077.34,1973.25,4676.51,760172894,6015.9069
8/8/2024,4115.45,3585.25,3106.76,1011.72,2330.18,1658.11,21130.9,2347.91,4067.23,2066.32,8066.84,3990.68,639.251,257.503,4961.42,3210.28,3188.64,2052.24,1914.99,4308.68,549111583,5924.81327
8/7/2024,3892.03,3315.61,2950.9,953.927,2219,1519.12,19652.6,2205.38,3830.23,1958.76,7588.55,3936.63,594.535,245.457,4832.97,3069.43,2996.07,1936.29,1806.13,3950.12,272234222,5618.79295
8/6/2024,3751.37,3165.22,2795.91,923.711,2132.55,1391.63,18451.7,2133.4,3779.73,1960.42,7725.84,3915.78,565.018,248.586,4703.02,3019.49,2989.22,1872.78,1843.16,3622.82,254838143,5426.42393
8/4/2024,3599.68,3007.84,2675.78,868.181,2013.24,1273.32,17349.4,2043.1,3638.8,1889.24,7784.64,3898.98,535.09,237.724,4626.79,2896.81,2829.6,1767.64,1807.24,3318.99,41395058,5229.26824
8/1/2024,3676.07,3064.37,2757.45,893.345,2061.07,1306.22,17871.8,2085.72,3735.5,1945.2,8001.67,3931.19,543.861,244.978,4707.39,2983.15,2911.03,1814.6,1861.56,3420.58,168031231,5333.938
7/31/2024,3641.96,3061.09,2691.66,875.914,2027.46,1286.76,17703.9,2079.36,3627.52,1907.83,7802.6,3913.48,541.933,239.144,4663.13,2929.14,2883.56,1792.42,1792.84,3408.07,150836935,5280.47492
7/30/2024,3635.17,3060.77,2664.51,881.761,2019.16,1294.5,17612.3,2076.61,3603.81,1909.34,7916.92,3920.64,544.444,239.679,4661.51,2919.32,2874.19,1772.94,1796.81,3381.19,117198533,5269.52828
7/29/2024,3681.13,3082.32,2710.08,901.792,2055.24,1323.74,17913.4,2100.2,3673.96,1950.36,8144.85,3949.48,553.049,245.69,4713.93,3000.08,2923.8,1805.25,1848.24,3409.32,143982853,5330.2433
7/25/2024,3737.92,3089.54,2787.76,937.22,2120.02,1362.05,18274.8,2125.1,3791.95,2011.21,8245.48,3952.91,560.77,256.533,4788.19,3135.18,2991.54,1856.41,1929.31,3428.02,137435677,5413.64599
7/24/2024,3691.04,3064.28,2766.95,912.453,2082.61,1346.96,17983.5,2100.32,3757.35,1924.02,8116.7,3946.85,553.815,251.693,4717.05,3030.45,2935.74,1831.76,1910.92,3346.84,43471182,5350.83353
7/18/2024,3759.25,3103.68,2845.67,936.507,2127.36,1382.2,18386.8,2137.48,3846.17,1962.29,8294.79,3973.34,565.525,259.223,4815.5,3114.07,3007.88,1872.26,1953.57,3403.18,107233305,5446.50191
7/16/2024,3786.98,3086.51,2920.63,956.822,2164.55,1403.38,18550.2,2167.22,3904.62,1981.63,8408.13,3991.96,572.363,266.282,4843.42,3190.87,3085.56,1909.33,2001.52,3413.18,180160274,5483.14458
7/15/2024,3786.61,3061.37,2944.28,970.988,2182.39,1374.1,18582,2176.76,3910.49,2002.05,8573.25,4008.09,579.635,270.216,4841.77,3241.14,3052.54,1935.14,1996.98,3377.63,180509470,5484.96585
7/11/2024,3811.64,3083.32,2885.41,998.448,2210.59,1394.86,18613.1,2209.72,3965.39,2023.12,8374.31,4034.02,594.707,274.554,4849.7,3293.47,3045.17,1947.75,2078.15,3355.28,210334489,5506.78223
7/10/2024,3860.5,3113.73,2916.14,1023.22,2240.68,1426.23,18906.6,2244.98,4046.13,2055.62,8273.52,4054.27,605.898,276.702,4895.99,3392.02,3112.33,1985.97,2134.48,3393.87,327228645,5568.45047
7/9/2024,3874.51,3097.1,2915.91,1041.12,2270.55,1400.81,18912.9,2254.04,4137.29,2102.97,8220.52,4058.1,604.232,280.77,4911.67,3433.49,3137.06,2023.16,2168.01,3412.84,348895506,5594.64557
7/8/2024,3851.34,3098.81,2897.03,1016.88,2228.1,1399.78,18852.9,2234.01,4099.3,2058.68,8254.34,4048.63,603.42,280.295,4890.87,3345.07,3079.9,1976.4,2131.42,3427.47,309822717,5564.63034
7/7/2024,3851.54,3101.71,2935.91,1018.02,2222.38,1414.47,18981.1,2240.52,4000.84,2068.07,8398.91,4021.91,605.599,282.107,4891.35,3355.89,3132.93,1956.72,2165.22,3469.29,314557563,5558.94347
7/4/2024,3801.62,3050.21,2914.15,995.006,2191.11,1371.87,18399.5,2205.65,3897.3,2051.88,8105.02,3994.16,575.83,271.06,4893.8,3372.76,3112.36,1939.34,2161.91,3401.83,274432637,5497.56015
7/3/2024,3705.3,2961.85,2840.9,952.009,2123.3,1299.56,17910.5,2159.36,3790.05,2011.66,7902.58,3946.67,558.081,263.599,4814.01,3209.65,3046.93,1874.2,2054.41,3305.78,170007229,5373.842
7/2/2024,3682.87,2952.47,2814.05,938.687,2094.13,1268.2,17794.9,2161.19,3770.05,1985.81,7564.3,3904.78,557.757,255.081,4780.12,3240.37,2990.34,1857.27,2035.93,3361.62,126446027,5340.18963
6/30/2024,3673.75,2953.13,2812.71,919.161,2063.79,1267.94,17796.8,2155.54,3702.34,1911.61,7533.69,3918.31,558.926,249.791,4790.04,3205.31,3005.41,1840.07,2006.17,3392.49,145825440,5328.40294
6/27/2024,3692.92,2977.01,2822.29,934.941,2084.36,1291.24,17796.7,2147.32,3749.83,1898.92,7677.22,3921.34,563.117,253.017,4818.6,3067.42,2996.81,1864.64,2051.27,3332.19,177072806,5355.41017
6/26/2024,3653.8,2959.35,2757.92,915.667,2066.89,1275.55,17720.8,2128.9,3725.25,1880.85,7524.21,3920.26,561.25,252.205,4730.8,2925.74,2955.38,1841.37,2054.46,3262.22,149800156,5302.72123
6/25/2024,3611.25,2951.82,2676.22,901.104,2041.22,1265.04,17439.4,2109.37,3641.72,1836.8,7603.66,3924.56,558.302,252.615,4649.82,2859.37,2906.57,1836.46,2060.87,3108.71,131390469,5241.83699
6/24/2024,3595.9,2939.44,2636.41,907.64,2034.29,1254.93,17425.3,2112.89,3557.01,1833.04,7789.54,3933.3,547.673,253.123,4614.07,2867.25,2964.5,1847.75,2081.14,3099.3,149737281,5220.18558
6/23/2024,3614.86,2946.42,2621.46,919.063,2054.84,1257.08,17689,2127.67,3596.99,1847.32,7837.97,3947.13,549.537,254.651,4637.09,2919.05,3001.65,1844.58,2129.01,3096.51,129525447,5247.13723
6/20/2024,3610.95,2953.05,2600.3,908.668,2043.93,1258.56,17561.6,2112.85,3621.75,1869.05,7430.45,3966.32,556.846,247.793,4621.82,2928.55,3011.53,1852.11,2100.01,3075.14,112092793,5244.12835
6/13/2024,3522.99,2926.64,2537.16,893.355,1992.4,1221.27,17216.9,2009.94,3501.67,1813.19,6852.33,3950.74,542.005,239.994,4431.1,2884.01,2951.04,1827.39,2039.07,3022.56,99849008,5117.81074
6/12/2024,3502.91,2914.07,2521.04,893.639,1978.29,1234.92,17194.7,2005.81,3399.42,1810.56,6910.94,3954.91,536.665,237.711,4393.3,2892.01,2894.68,1818.04,2045.08,3013.91,98388974,5083.19643
6/11/2024,3494.14,2916.29,2503.29,890.048,1979.75,1239.45,17193.7,2004.85,3405.4,1808.23,7045.23,3945.96,539.958,239.908,4347.2,2862.45,2903.34,1809.89,2049.48,3016.97,109643701,5070.01878
6/10/2024,3521.98,2924.78,2528.62,907.293,2000.38,1263.08,17374.2,2022.09,3479.98,1829.95,7225.79,3955.89,550.473,246.547,4379.14,2883.06,2943.85,1833.43,2030.99,3036.87,99766185,5105.88878
6/9/2024,3569.33,2942.09,2570.71,930.759,2032.49,1293.49,17741,2046.81,3555.54,1874.44,7405.39,3966.29,559.966,253.987,4435.48,2961.32,3020.18,1875.59,2068.98,3091.57,107465128,5171.56229
6/6/2024,3616.76,2963.22,2616.63,954.127,2067.36,1318.83,17861.2,2076.37,3635.76,1900.28,7601.61,3994.38,570.663,261.33,4509.72,3034.92,3040.48,1908.3,2125.36,3103.88,141326811,5237.32148
6/5/2024,3609.34,2949.83,2597.58,946.515,2066.06,1319.3,17803.4,2068.86,3669.25,1872.06,7341.07,4007.69,569.379,259.92,4512.03,2975.32,2920.82,1908.1,2115.43,3089,121869840,5224.36538
6/4/2024,3628.31,2953,2610.37,972.737,2092.75,1336.48,17928.3,2080.93,3649.05,1911.25,7399.37,4026.56,572.205,265.486,4537.95,3050.12,2918.45,1916.61,2138.24,3117.74,216194877,5247.5275
6/3/2024,3623.98,2962.04,2586.01,974.834,2073.6,1327.51,18009.5,2079.4,3592.38,1887.55,7435.51,4033.59,578.521,268.535,4526.9,3083.49,2821.05,1923.94,2151.41,3097.02,135856506,5235.63361
6/2/2024,3622,2978.03,2597.97,941.536,2038.28,1318.48,17927.6,2072.86,3598.27,1866.15,7536.02,4041.33,588.062,270.717,4535.27,3038.34,2821.81,1905.64,2130.89,3091.45,120188385,5233.66618
5/30/2024,3633.16,2975.7,2609.72,940.644,2037.44,1323.32,17920.1,2082.05,3598.79,1875.9,7640.27,4055.17,593.092,268.245,4577.78,3041.86,2819.35,1914.27,2141.2,3083.36,120897614,5251.96184
5/29/2024,3616.1,2989.8,2574.55,927.142,2012.88,1299.36,17640.9,2061.83,3562.95,1875.71,7782.6,4060.77,596.74,262.45,4546.39,3019.58,2869.65,1893.58,2101.02,3105.81,127961575,5228.53142
5/28/2024,3652.54,2996.55,2618.96,949.99,2046.47,1319.91,17976.9,2079,3607.93,1922.48,7901.75,4080.97,592.812,264.167,4611.96,3086.24,2899.68,1919.96,2126.72,3101.91,176275851,5278.88449
5/27/2024,3672.51,3001.08,2627.39,960.849,2075.12,1336.52,17797.7,2084.84,3655.56,1967.82,8086.07,4111.29,586.505,271.815,4631.46,3161.01,2942.14,1938.25,2175.69,3148.19,161122944,5310.51885
5/26/2024,3626.15,2982.56,2572.2,923.152,2028.13,1296.64,17523.1,2061.47,3602.95,1942.68,8265.06,4093.09,581.363,264.108,4586.28,3026.94,2899.77,1892.78,2134.8,3083.92,92965802,5250.84983
5/23/2024,3664.58,2978.17,2613.91,945.235,2067.91,1321.16,17836.6,2085.72,3675.42,1969.24,8490.05,4102.3,591.573,271.161,4653.94,3085.33,2925.67,1929.97,2147.43,3104.13,111457358,5312.39603
5/21/2024,3706.81,2992.55,2654.14,967.534,2098.61,1349.9,18104.8,2107.3,3737.18,2018.41,8665.67,4128.66,596.919,276.704,4717.2,3150.3,2991.9,1952.27,2196.14,3127.94,172864130,5371.1008
5/20/2024,3733.47,2978.96,2673.3,983.565,2114.47,1356.36,18162.7,2120.42,3789.64,2040.73,8829.54,4152.9,597.731,282.296,4741.97,3207.98,3007.8,1960.26,2246.77,3442.38,141037729,5393.65477
5/19/2024,3762.6,2981.74,2697.41,997.075,2142.95,1374.72,18572.4,2135.09,3839.99,2061.88,14629.3,4157.32,601.979,282.451,4760.98,3285.07,3068.33,1978.03,2252.24,3481.87,131257747,5431.28181
5/16/2024,3819.36,2992.46,2764,1026.6,2183.45,1408.28,18991.3,2171.37,3921.15,2122.09,14675.1,4186.5,607.205,290.975,4844.32,3379.95,3140.07,2022.44,2266.41,3580.27,209622137,5517.41687
5/15/2024,3825.16,2990.47,2750.99,1037.8,2196.59,1415.29,19099,2178.61,3936.24,2111.01,15088.5,4190.96,604.319,297.349,4841.93,3439.14,3168.03,2021.96,2267.19,3609.75,159226919,5527.39785
5/14/2024,3865.89,3009.04,2807.28,1053.22,2235.16,1443.05,19470.2,2187.63,3971.5,2160.11,15408,4195.67,601.173,305.647,4898.71,3500.02,3218.28,2045.37,2307.87,3663.34,200002333,5585.61933
5/13/2024,3923.24,3038.03,2870.5,1075.39,2282.11,1466.87,19865.3,2219.28,4069.43,2202.61,15547.3,4177.33,607.593,314.487,4984.5,3578.1,3256.35,2082.61,2362.27,3709.25,280348997,5666.76007
5/12/2024,3947.05,3066.34,2882.31,1064.73,2302.48,1479.53,20002.2,2221.55,3944.32,2230.36,15989.6,4185.55,602.661,310.885,5044.17,3626.47,3305.07,2105.09,2422.9,3708,267316800,5696.7237
5/9/2024,3920.02,3061.04,2890.97,1061.13,2272.84,1480.36,20033.5,2202.23,3828.58,2191.04,16247.4,4175.22,609.983,312.875,4986.94,3514.49,3249.55,2095.51,2378.95,3715.23,258614303,5661.04814
5/8/2024,3940.36,3076.98,2902.35,1080.23,2286.84,1503.02,20098.7,2211.63,3873.11,2192.95,16056.9,4177,618.469,318.865,5024.48,3366.59,3274.29,2088.36,2395.25,3737.74,252746370,5690.78392
5/7/2024,3948.55,3063.5,2905.33,1084.04,2309.03,1513.8,20047.8,2230.17,3912.53,2185.8,16106.3,4183.91,610.21,323.334,5043.22,3375.22,3303.36,2085.37,2447.85,3760.67,398019118,5725.27996
5/6/2024,3938.07,2990.18,2914.84,1089.61,2315,1524.43,20289,2232.21,3960.75,2231.33,16429.2,4166.05,598.745,328.506,5092.11,3285.04,3268.72,2086.59,2349.14,3765.92,411183989,5727.01727
5/5/2024,3903.49,2991.21,2896.85,1057.04,2274.46,1465.51,20317.8,2190.78,3948.72,2197.5,16409,4144.62,591.536,328.126,5042.87,3109.7,3193.99,2026.27,2358.32,3761.67,209578686,5692.06365
5/2/2024,3852.84,2985.39,2910.14,1052.7,2240.81,1426.91,19868.7,2175.83,3842.02,2193.33,15672.1,4133.66,590.024,324.529,4913.65,2959.18,3205.29,1997.51,2362.58,3730.35,198524302,5615.64642
4/30/2024,3829.21,2981.91,2890.16,1056.33,2219.73,1411.1,19851.5,2160.97,3762.96,2169.23,14764,4117.81,593.856,320.497,4897.05,2946.22,3163.95,1973.04,2266.16,3693.86,214362350,5584.64953
4/29/2024,3822.42,2994.63,2831.97,1039.68,2208.05,1426.02,20056.3,2171.37,3768.4,2155.15,14819.6,4082.83,602.001,324.931,4843.62,2946.62,3168.64,1967.16,2231.04,3719.65,183210954,5569.68937
4/28/2024,3851.51,2989.37,2870.46,1066.99,2238.9,1449,20474,2188.61,3806.21,2212.05,14943.6,4083.05,605.435,329.1,4882.35,3023.94,3227.77,1978.15,2254.01,3780.92,180329459,5615.8425
4/25/2024,3782.83,2940.21,2835.37,1037.29,2193.22,1399.16,19707.6,2161.94,3739.74,2173.06,15277.6,4080.3,604.847,319.093,4812.91,2942.42,3120,1917.2,2215.65,3684.84,138420723,5518.48221
4/24/2024,3827.03,2962.99,2863.78,1054.32,2227.22,1425.34,20097.9,2187.24,3795,2138.72,14406,4100.25,612.439,314.629,4887.91,3001.31,3194.49,1952.52,2239.44,3690.05,179355475,5578.97063
4/23/2024,3866.62,2993.45,2889.15,1085.55,2249.77,1466.56,20457.2,2209.78,3874.54,2098.53,14460.2,4123.27,615.268,322.506,4903.17,3065.56,3244.28,1987.74,2297.06,3730.13,183225300,5633.60828
4/22/2024,3894.56,2990.99,2894.72,1117.37,2292.01,1497.67,20619.4,2228.81,3967.89,2135.53,14584.1,4134.38,625.439,334.219,4917.43,3104.32,3319.22,2024.08,2314.44,3742.11,176476533,5674.86709
4/21/2024,3877.38,2975.8,2887.13,1110.15,2276.47,1484.68,20555.4,2223.81,3952.7,2100.04,14373.8,4139.11,620.558,333.322,4887.87,3090.79,3316.24,2013.98,2304.67,3763.36,148605474,5653.71044
4/18/2024,3907.31,2983.91,2907.23,1111.44,2309.46,1531.85,20743.4,2247.25,3976.9,2152.31,14589.2,4158.94,628.039,337.285,4928.24,3120.05,3339.13,2040.94,2336.91,3720.44,172612628,5686.68772
4/17/2024,3959.8,3023.38,2919.27,1141.25,2342.74,1578.58,21132.4,2274.42,4028.83,2198.44,14779.8,4175.72,644.183,349.84,4987.72,3196.56,3415.44,2077.72,2312.07,3769.45,157848183,5763.77239
